fecha,BroadDollar,BRL,EUR,GBP,TED
2013-01-01,99.2771531640461,2.02810952380952,1.33039047619048,1.5965,0.227142857142857
2013-02-01,100.070009848314,1.97293157894737,1.33467368421053,1.54744736842105,0.192631578947368
2013-03-01,101.012556850224,1.98421428571429,1.29531428571429,1.50801904761905,0.193
2013-04-01,100.613201776824,2.00110909090909,1.30251818181818,1.53112272727273,0.22
2013-05-01,101.139119536396,2.03647272727273,1.29831363636364,1.52971818181818,0.22952380952381
2013-06-01,101.963988939477,2.17336,1.319715,1.5493,0.2215
2013-07-01,102.60754758383,2.25183181818182,1.30878636363636,1.51791818181818,0.232272727272727
2013-08-01,102.435391645641,2.34079090909091,1.33135454545455,1.55051818181818,0.218571428571429
2013-09-01,102.168335305473,2.264105,1.336415,1.58845,0.237
2013-10-01,101.106655845195,2.18822272727273,1.36459090909091,1.60978636363636,0.194090909090909
2013-11-01,102.062422153372,2.29593684210526,1.34908421052632,1.61001052631579,0.172105263157895
2013-12-01,102.237695020126,2.34709523809524,1.3708,1.63834761904762,0.1775
2014-01-01,103.255030172224,2.38578095238095,1.36179523809524,1.64698095238095,0.196666666666667
2014-02-01,103.452692224735,2.3792,1.36652105263158,1.65584736842105,0.183157894736842
2014-03-01,103.228877153246,2.32505238095238,1.38281904761905,1.66241428571429,0.18
2014-04-01,102.742172036966,2.23247272727273,1.38101818181818,1.67482727272727,0.1985
2014-05-01,102.386359675466,2.21950952380952,1.37385238095238,1.6842380952381,0.194
2014-06-01,102.558380283212,2.23601904761905,1.35948571428571,1.6908,0.194285714285714
2014-07-01,102.314032888175,2.22421363636364,1.35333636363636,1.70657727272727,0.205909090909091
2014-08-01,103.381892052238,2.26851904761905,1.33152380952381,1.67001904761905,0.2005
2014-09-01,105.065257019177,2.33788095238095,1.28890952380952,1.62902857142857,0.211904761904762
2014-10-01,106.506708173132,2.44953181818182,1.26773181818182,1.60743636363636,0.213181818181818
2014-11-01,108.337665104492,2.55272777777778,1.24725,1.57706111111111,0.209444444444444
2014-12-01,110.883872684124,2.64188571428571,1.23291904761905,1.56442857142857,0.215238095238095
2015-01-01,113.416047884851,2.63462,1.16149,1.51422,0.226
2015-02-01,114.954847494361,2.81698947368421,1.13502631578947,1.53292631578947,0.241578947368421
2015-03-01,117.355410890034,3.14137272727273,1.08194545454545,1.49580454545455,0.240454545454546
2015-04-01,116.248741936054,3.04209090909091,1.08220454545455,1.49675454545455,0.2545
2015-05-01,115.214968133566,3.056205,1.116735,1.5456,0.263684210526316
2015-06-01,116.059320719793,3.11169090909091,1.12255909090909,1.55758636363636,0.267727272727273
2015-07-01,118.184852829596,3.22880909090909,1.09974090909091,1.55601818181818,0.258636363636364
2015-08-01,120.210477240062,3.51543333333333,1.11361428571429,1.55775714285714,0.248
2015-09-01,121.166363002135,3.90321904761905,1.12285238095238,1.5338380952381,0.31
2015-10-01,120.130491743399,3.8752380952381,1.12279523809524,1.5342619047619,0.306190476190476
2015-11-01,122.084914272862,3.78576842105263,1.07265789473684,1.51943684210526,0.24421052631579
2015-12-01,123.280857400148,3.88083636363636,1.08886818181818,1.49807727272727,0.305238095238095
2016-01-01,125.957359312216,4.05558947368421,1.0855052631579,1.43915789473684,0.363684210526316
2016-02-01,124.916059090595,3.964385,1.10923,1.429005,0.311
2016-03-01,122.305471473818,3.69802173913043,1.11335217391304,1.42493043478261,0.337142857142857
2016-04-01,120.254558529269,3.56344761904762,1.13456666666667,1.4318619047619,0.404761904761905
2016-05-01,121.482536556462,3.54030476190476,1.13120476190476,1.45244285714286,0.3685
2016-06-01,121.940649505581,3.42344545454545,1.12317727272727,1.41973636363636,0.382272727272727
2016-07-01,122.943704031007,3.27814,1.105495,1.31341,0.4005
2016-08-01,121.808108334794,3.20855217391304,1.12065217391304,1.31014782608696,0.515454545454546
2016-09-01,122.768347527848,3.25318095238095,1.12178095238095,1.31401428571429,0.559047619047619
2016-10-01,124.033921132779,3.185395,1.10144,1.23299,0.5525
2016-11-01,126.911734448222,3.33689,1.07918,1.24319,0.4615
2016-12-01,128.876294474309,3.35396666666667,1.0544619047619,1.24825238095238,0.471
2017-01-01,128.746166857033,3.19008421052632,1.06349473684211,1.23667368421053,0.5135
2017-02-01,126.925806937719,3.10572631578947,1.06502105263158,1.24946315789474,0.521578947368421
2017-03-01,126.418038028704,3.12753043478261,1.06910434782609,1.23473043478261,0.397826086956522
2017-04-01,125.4495348188,3.138995,1.07138,1.263925,0.363333333333333
2017-05-01,124.891352601884,3.20427727272727,1.10498636363636,1.29289090909091,0.292857142857143
2017-06-01,123.253019312942,3.29539545454545,1.1233,1.28103181818182,0.280454545454545
2017-07-01,121.395136773293,3.19941,1.153015,1.299635,0.2395
2017-08-01,120.132994225064,3.14779130434783,1.18129130434783,1.29517826086957,0.297727272727273
2017-09-01,118.983521738466,3.132515,1.191335,1.334,0.294
2017-10-01,121.207810552726,3.19226666666667,1.17554761904762,1.32017619047619,0.286190476190476
2017-11-01,121.507688499993,3.26293,1.174295,1.321745,0.203333333333333
2017-12-01,121.193200590431,3.29496,1.183615,1.34036,0.285789473684211
2018-01-01,118.439761677366,3.21152380952381,1.21965238095238,1.38238571428571,0.32
