fecha,Cred_Total,Cred_Total_FXadj,gap,tcn_yoy,fx_share
2018-04-01,5.62276979079632,5.51545929704713,0.107310493749191,-0.424195834939622,0.453143143958683
2018-05-01,8.10230147944984,6.8443005533084,1.25800092614143,0.921106474256717,0.455738344690725
2018-06-01,6.86165877012821,5.86101591092907,1.00064285919914,2.02639480841254,0.453701833366193
2018-07-01,8.49347954493165,6.97504238100521,1.51843716392643,3.09919982973439,0.452597473222915
2018-08-01,9.04312650235268,7.84169240401935,1.20143409833333,3.28691280653022,0.458539532922328
2018-09-01,9.92848518884644,8.27374235086673,1.65474283797971,3.46757784553431,0.46075329643479
2018-10-01,11.1343942069744,8.65317315852869,2.4812210484457,5.52952315407471,0.462429450615105
2018-11-01,10.3496807371147,8.17468786682172,2.17499287029297,4.96388961759593,0.456832179259214
2018-12-01,11.6322498933049,8.87053349641249,2.76171639689238,5.27310897936328,0.460176843215339
2019-01-01,13.4933981284608,9.91239558260557,3.5810025458552,7.45462218297608,0.461578251623657
2019-02-01,12.7686751456132,8.71215684402536,4.05651830158784,8.51327218579367,0.459886719334243
2019-03-01,14.2960523824065,9.44462873900433,4.85142364340212,10.8054402599373,0.461215614800356
2019-04-01,14.4057131941656,9.1696334990141,5.23607969515154,12.3352059293177,0.461765749297882
2019-05-01,10.5889094954528,7.24237569679433,3.3465337986585,11.9456695368395,0.45495681764236
2019-06-01,11.101381686079,7.35679184685938,3.74458983921959,9.65206838349122,0.44882627073587
2019-07-01,9.06963507508576,6.93675875522013,2.13287631986563,5.79906465969964,0.437869041264033
2019-08-01,9.60500417321462,6.0001241466402,3.60488002657442,6.28627864811724,0.448313956814311
2019-09-01,9.24383146179788,5.26413905709651,3.97969240470137,8.2602861547856,0.453409081599758
2019-10-01,8.11296243166519,4.22047843726339,3.89248399440181,8.14646607071847,0.450626297727069
2019-11-01,8.44889958332227,4.46816959136418,3.98072999195809,8.73687551275697,0.44918086809269
2019-12-01,6.7750095026814,2.892058261699,3.88295124098239,8.80506568497359,0.447142709875592
2020-01-01,5.36465269958966,1.80710962896986,3.5575430706198,7.89943993374889,0.449837660212073
2020-02-01,5.54787943179103,2.18156119744217,3.36631823434885,7.63355087151021,0.447343532300793
2020-03-01,4.07912401476975,0.744667629230067,3.33445638553969,7.29462922161897,0.446317767753628
2020-04-01,3.965945925986,0.740624391955702,3.2253215340303,4.49726318878092,0.439395441120657
2020-05-01,6.10786571715707,2.07190478934798,4.03596092780909,4.32267866852609,0.435080222799018
2020-06-01,8.10680769672243,2.98332120844342,5.12348648827901,7.6161118939718,0.433223097028562
2020-07-01,9.08830730703831,2.39820711331538,6.69010019372294,13.9691670977458,0.431745386213742
2020-08-01,6.66611594067554,1.95920929341604,4.7069066472595,13.1407712255692,0.42624981758449
2020-09-01,5.98463260140478,1.67034664771382,4.31428595369097,10.1935082761696,0.419164550594016
2020-10-01,7.138679698915,3.01442584153946,4.12425385737554,8.99548988521339,0.419753324562762
