"horizon","response","shock","contribution"
19,"d_ToT","DXY",0.00193159547679083
19,"d_ToT","US_10Y",0.0126388864381242
19,"d_ToT","FFER",0.0545402559207857
19,"d_ToT","Selic_rate",0.0350531480712574
19,"d_ToT","d_ToT",0.758607871841968
19,"d_ToT","FCI_ENDO_AVG",0.014762563963486
19,"d_ToT","Cred_Real_Total",0.0114508379705283
19,"d_ToT","IMAEP_yoy",0.0122283724214781
19,"d_ToT","IPC_yoy",0.0307519349829338
20,"d_ToT","VIX",0.0543844852664917
20,"d_ToT","SP500",0.013642256162325
20,"d_ToT","DXY",0.00193683064495538
20,"d_ToT","US_10Y",0.0132746206787703
20,"d_ToT","FFER",0.0569012679414287
20,"d_ToT","Selic_rate",0.0351578421855591
20,"d_ToT","d_ToT",0.754751012034357
20,"d_ToT","FCI_ENDO_AVG",0.0152322752857707
20,"d_ToT","Cred_Real_Total",0.0116466676807747
20,"d_ToT","IMAEP_yoy",0.0123641506337671
20,"d_ToT","IPC_yoy",0.0307085914858004
21,"d_ToT","VIX",0.0541770306727187
21,"d_ToT","SP500",0.013880777937437
21,"d_ToT","DXY",0.00195225403886115
21,"d_ToT","US_10Y",0.0138203914362966
21,"d_ToT","FFER",0.0590823118926457
21,"d_ToT","Selic_rate",0.0351901746025016
21,"d_ToT","d_ToT",0.751272211648504
21,"d_ToT","FCI_ENDO_AVG",0.0156484642921268
21,"d_ToT","Cred_Real_Total",0.0118419809214925
21,"d_ToT","IMAEP_yoy",0.0125084909309288
21,"d_ToT","IPC_yoy",0.0306259116264866
22,"d_ToT","VIX",0.0540010052147289
22,"d_ToT","SP500",0.0141229502918306
22,"d_ToT","DXY",0.00198002798887464
22,"d_ToT","US_10Y",0.0142792334733444
22,"d_ToT","FFER",0.0610522626393419
22,"d_ToT","Selic_rate",0.0351722547941063
22,"d_ToT","d_ToT",0.748167369194835
22,"d_ToT","FCI_ENDO_AVG",0.016014038907566
22,"d_ToT","Cred_Real_Total",0.0120353628412562
22,"d_ToT","IMAEP_yoy",0.0126554661393774
22,"d_ToT","IPC_yoy",0.0305200285147387
23,"d_ToT","VIX",0.0538558984963798
23,"d_ToT","SP500",0.0143647257818501
23,"d_ToT","DXY",0.00202206113129706
23,"d_ToT","US_10Y",0.0146569869887877
23,"d_ToT","FFER",0.0627954708697935
23,"d_ToT","Selic_rate",0.0351217129598481
23,"d_ToT","d_ToT",0.745420796615189
23,"d_ToT","FCI_ENDO_AVG",0.01633246542292
23,"d_ToT","Cred_Real_Total",0.0122258422539089
23,"d_ToT","IMAEP_yoy",0.0128000401707729
23,"d_ToT","IPC_yoy",0.0304039993092527
24,"d_ToT","VIX",0.0537400516417127
24,"d_ToT","SP500",0.0146027668682713
24,"d_ToT","DXY",0.00207990014937729
24,"d_ToT","US_10Y",0.0149613507245912
24,"d_ToT","FFER",0.0643089214756149
24,"d_ToT","Selic_rate",0.035052089521447
24,"d_ToT","d_ToT",0.743008640790556
24,"d_ToT","FCI_ENDO_AVG",0.0166075479771807
24,"d_ToT","Cred_Real_Total",0.0124127622021669
24,"d_ToT","IMAEP_yoy",0.0129381925208639
24,"d_ToT","IPC_yoy",0.0302877761282178
1,"FCI_ENDO_AVG","VIX",0.00597251068711032
1,"FCI_ENDO_AVG","SP500",0.00192487866898337
1,"FCI_ENDO_AVG","DXY",0.0362222321559806
1,"FCI_ENDO_AVG","US_10Y",0.000582393398371494
1,"FCI_ENDO_AVG","FFER",0.0015098582118023
1,"FCI_ENDO_AVG","Selic_rate",0.0022336350982993
1,"FCI_ENDO_AVG","d_ToT",4.62662999453093e-05
1,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.951508225479507
1,"FCI_ENDO_AVG","Cred_Real_Total",0
1,"FCI_ENDO_AVG","IMAEP_yoy",0
1,"FCI_ENDO_AVG","IPC_yoy",0
2,"FCI_ENDO_AVG","VIX",0.0153672987280557
2,"FCI_ENDO_AVG","SP500",0.0175035266665774
2,"FCI_ENDO_AVG","DXY",0.030609001942557
2,"FCI_ENDO_AVG","US_10Y",0.00819657879748537
2,"FCI_ENDO_AVG","FFER",0.00535244336963816
2,"FCI_ENDO_AVG","Selic_rate",0.00126154085170056
2,"FCI_ENDO_AVG","d_ToT",0.00365090769475758
2,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.916260140892558
2,"FCI_ENDO_AVG","Cred_Real_Total",5.52049895999527e-06
2,"FCI_ENDO_AVG","IMAEP_yoy",0.000724953830114241
2,"FCI_ENDO_AVG","IPC_yoy",0.00106808672759538
3,"FCI_ENDO_AVG","VIX",0.0196944115277872
3,"FCI_ENDO_AVG","SP500",0.0224412150078934
3,"FCI_ENDO_AVG","DXY",0.0328779401153868
3,"FCI_ENDO_AVG","US_10Y",0.0130323216124861
3,"FCI_ENDO_AVG","FFER",0.00891677946727126
3,"FCI_ENDO_AVG","Selic_rate",0.00125470164751254
3,"FCI_ENDO_AVG","d_ToT",0.00591223416580948
3,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.886494458581615
3,"FCI_ENDO_AVG","Cred_Real_Total",0.00192586330325799
3,"FCI_ENDO_AVG","IMAEP_yoy",0.00258044419332399
3,"FCI_ENDO_AVG","IPC_yoy",0.00486963037765588
4,"FCI_ENDO_AVG","VIX",0.0240037573620106
4,"FCI_ENDO_AVG","SP500",0.0274026182572201
4,"FCI_ENDO_AVG","DXY",0.0385375240219764
4,"FCI_ENDO_AVG","US_10Y",0.0153275141245676
4,"FCI_ENDO_AVG","FFER",0.011554289678661
4,"FCI_ENDO_AVG","Selic_rate",0.00209694574228062
4,"FCI_ENDO_AVG","d_ToT",0.00780810632281992
4,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.854130288891483
4,"FCI_ENDO_AVG","Cred_Real_Total",0.00515251293125673
4,"FCI_ENDO_AVG","IMAEP_yoy",0.00473892295198341
4,"FCI_ENDO_AVG","IPC_yoy",0.0092475197157404
5,"FCI_ENDO_AVG","VIX",0.0281626600401971
5,"FCI_ENDO_AVG","SP500",0.0315791311153086
5,"FCI_ENDO_AVG","DXY",0.0467638317213586
5,"FCI_ENDO_AVG","US_10Y",0.0163864848958637
5,"FCI_ENDO_AVG","FFER",0.0131177847210381
5,"FCI_ENDO_AVG","Selic_rate",0.00314299579853002
5,"FCI_ENDO_AVG","d_ToT",0.00960030758014267
5,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.820881565824153
5,"FCI_ENDO_AVG","Cred_Real_Total",0.0100560800412745
5,"FCI_ENDO_AVG","IMAEP_yoy",0.00656063375496033
5,"FCI_ENDO_AVG","IPC_yoy",0.0137485245071734
6,"FCI_ENDO_AVG","VIX",0.0322336723696923
6,"FCI_ENDO_AVG","SP500",0.0353700873571557
6,"FCI_ENDO_AVG","DXY",0.0568217842093042
6,"FCI_ENDO_AVG","US_10Y",0.0167425522368889
6,"FCI_ENDO_AVG","FFER",0.0137739844735544
6,"FCI_ENDO_AVG","Selic_rate",0.00417284506826706
6,"FCI_ENDO_AVG","d_ToT",0.0110005430648135
6,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.787624584928579
6,"FCI_ENDO_AVG","Cred_Real_Total",0.0162410174598212
6,"FCI_ENDO_AVG","IMAEP_yoy",0.00795748020024809
6,"FCI_ENDO_AVG","IPC_yoy",0.0180614486316755
7,"FCI_ENDO_AVG","VIX",0.0362110973279796
7,"FCI_ENDO_AVG","SP500",0.0387115325146298
7,"FCI_ENDO_AVG","DXY",0.0681579140449537
7,"FCI_ENDO_AVG","US_10Y",0.0166523890029353
7,"FCI_ENDO_AVG","FFER",0.0137389736410665
7,"FCI_ENDO_AVG","Selic_rate",0.00505423937918553
7,"FCI_ENDO_AVG","d_ToT",0.0119499199304333
7,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.755130271031777
7,"FCI_ENDO_AVG","Cred_Real_Total",0.0234451033375629
7,"FCI_ENDO_AVG","IMAEP_yoy",0.00894360171116376
7,"FCI_ENDO_AVG","IPC_yoy",0.0220049580783131
8,"FCI_ENDO_AVG","VIX",0.0400770064008597
8,"FCI_ENDO_AVG","SP500",0.0416878938000468
8,"FCI_ENDO_AVG","DXY",0.0803385808584483
8,"FCI_ENDO_AVG","US_10Y",0.0162713307606871
8,"FCI_ENDO_AVG","FFER",0.0132322586077299
8,"FCI_ENDO_AVG","Selic_rate",0.00572125397247816
8,"FCI_ENDO_AVG","d_ToT",0.0124385937811249
8,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.723789071255141
8,"FCI_ENDO_AVG","Cred_Real_Total",0.0314171062522009
8,"FCI_ENDO_AVG","IMAEP_yoy",0.0095835018811158
8,"FCI_ENDO_AVG","IPC_yoy",0.0254434024301675
9,"FCI_ENDO_AVG","VIX",0.0437989712052277
9,"FCI_ENDO_AVG","SP500",0.044336081776494
9,"FCI_ENDO_AVG","DXY",0.0930170995398377
9,"FCI_ENDO_AVG","US_10Y",0.015709523970884
9,"FCI_ENDO_AVG","FFER",0.0124466210957869
9,"FCI_ENDO_AVG","Selic_rate",0.00615024858547944
9,"FCI_ENDO_AVG","d_ToT",0.0125270183515617
9,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.693827299057857
9,"FCI_ENDO_AVG","Cred_Real_Total",0.039954483370697
9,"FCI_ENDO_AVG","IMAEP_yoy",0.00994155830238484
9,"FCI_ENDO_AVG","IPC_yoy",0.0282910947437894
10,"FCI_ENDO_AVG","VIX",0.0473485882419278
10,"FCI_ENDO_AVG","SP500",0.0466992999229579
10,"FCI_ENDO_AVG","DXY",0.105904538881704
10,"FCI_ENDO_AVG","US_10Y",0.0150467903870071
10,"FCI_ENDO_AVG","FFER",0.0115340097988063
10,"FCI_ENDO_AVG","Selic_rate",0.00634845004655106
10,"FCI_ENDO_AVG","d_ToT",0.0122979635709178
10,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.665343398999987
10,"FCI_ENDO_AVG","Cred_Real_Total",0.0488881665397499
10,"FCI_ENDO_AVG","IMAEP_yoy",0.0100801591455861
10,"FCI_ENDO_AVG","IPC_yoy",0.0305086344648054
11,"FCI_ENDO_AVG","VIX",0.0507059756610602
11,"FCI_ENDO_AVG","SP500",0.0488136337437664
11,"FCI_ENDO_AVG","DXY",0.118755652860954
11,"FCI_ENDO_AVG","US_10Y",0.0143405249125181
11,"FCI_ENDO_AVG","FFER",0.0106034789771944
11,"FCI_ENDO_AVG","Selic_rate",0.0063442331870752
11,"FCI_ENDO_AVG","d_ToT",0.0118422473028189
11,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.638367674118361
11,"FCI_ENDO_AVG","Cred_Real_Total",0.0580775852010151
11,"FCI_ENDO_AVG","IMAEP_yoy",0.0100532900151933
11,"FCI_ENDO_AVG","IPC_yoy",0.0320957040200432
12,"FCI_ENDO_AVG","VIX",0.0538597975555698
12,"FCI_ENDO_AVG","SP500",0.0507137472946459
12,"FCI_ENDO_AVG","DXY",0.131363163413399
12,"FCI_ENDO_AVG","US_10Y",0.0136306706982943
12,"FCI_ENDO_AVG","FFER",0.0097250901441835
12,"FCI_ENDO_AVG","Selic_rate",0.00617864852154366
12,"FCI_ENDO_AVG","d_ToT",0.0112447293137585
12,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.612889237644018
12,"FCI_ENDO_AVG","Cred_Real_Total",0.0674050654056857
12,"FCI_ENDO_AVG","IMAEP_yoy",0.00990635274152992
12,"FCI_ENDO_AVG","IPC_yoy",0.033083497267372
13,"FCI_ENDO_AVG","VIX",0.0568057507593985
13,"FCI_ENDO_AVG","SP500",0.0524317368594307
13,"FCI_ENDO_AVG","DXY",0.14355522521837
13,"FCI_ENDO_AVG","US_10Y",0.0129437732208175
13,"FCI_ENDO_AVG","FFER",0.00893685396176105
13,"FCI_ENDO_AVG","Selic_rate",0.00589890788971622
13,"FCI_ENDO_AVG","d_ToT",0.0105775831360005
13,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.588875071120581
13,"FCI_ENDO_AVG","Cred_Real_Total",0.0767719789005319
13,"FCI_ENDO_AVG","IMAEP_yoy",0.0096763390565191
13,"FCI_ENDO_AVG","IPC_yoy",0.0335267798768729
14,"FCI_ENDO_AVG","VIX",0.0595449448034851
14,"FCI_ENDO_AVG","SP500",0.0539975647374505
14,"FCI_ENDO_AVG","DXY",0.155193723347656
14,"FCI_ENDO_AVG","US_10Y",0.0122963604728067
14,"FCI_ENDO_AVG","FFER",0.00825259611332924
14,"FCI_ENDO_AVG","Selic_rate",0.00555340487612107
14,"FCI_ENDO_AVG","d_ToT",0.00989708986963208
14,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.566279662035213
14,"FCI_ENDO_AVG","Cred_Real_Total",0.0860957131356466
14,"FCI_ENDO_AVG","IMAEP_yoy",0.00939270361978607
14,"FCI_ENDO_AVG","IPC_yoy",0.033496236988873
15,"FCI_ENDO_AVG","VIX",0.0620824764422729
15,"FCI_ENDO_AVG","SP500",0.0554388338949611
15,"FCI_ENDO_AVG","DXY",0.166172378128875
15,"FCI_ENDO_AVG","US_10Y",0.0116977785976672
15,"FCI_ENDO_AVG","FFER",0.00766960271295546
15,"FCI_ENDO_AVG","Selic_rate",0.00518812988680902
15,"FCI_ENDO_AVG","d_ToT",0.00924334982267664
15,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.545050317135486
15,"FCI_ENDO_AVG","Cred_Real_Total",0.095307339302097
15,"FCI_ENDO_AVG","IMAEP_yoy",0.0090783035797347
15,"FCI_ENDO_AVG","IPC_yoy",0.0330714904964643
16,"FCI_ENDO_AVG","VIX",0.0644262436607773
16,"FCI_ENDO_AVG","SP500",0.0567807096789261
16,"FCI_ENDO_AVG","DXY",0.176414295085722
16,"FCI_ENDO_AVG","US_10Y",0.011152470687371
16,"FCI_ENDO_AVG","FFER",0.00717535001374743
16,"FCI_ENDO_AVG","Selic_rate",0.00484423888655903
16,"FCI_ENDO_AVG","d_ToT",0.00864172814556728
16,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.525129770620213
16,"FCI_ENDO_AVG","Cred_Real_Total",0.104349683135944
16,"FCI_ENDO_AVG","IMAEP_yoy",0.00875038953503674
16,"FCI_ENDO_AVG","IPC_yoy",0.0323351205501361
17,"FCI_ENDO_AVG","VIX",0.0665859821280187
17,"FCI_ENDO_AVG","SP500",0.058045814073407
17,"FCI_ENDO_AVG","DXY",0.185868971092112
17,"FCI_ENDO_AVG","US_10Y",0.0106617246149398
17,"FCI_ENDO_AVG","FFER",0.00675297593029629
17,"FCI_ENDO_AVG","Selic_rate",0.00455657231824194
17,"FCI_ENDO_AVG","d_ToT",0.0081052823581864
17,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.506457588954956
17,"FCI_ENDO_AVG","Cred_Real_Total",0.113175667781194
17,"FCI_ENDO_AVG","IMAEP_yoy",0.00842156694783192
17,"FCI_ENDO_AVG","IPC_yoy",0.0313678538008155
18,"FCI_ENDO_AVG","VIX",0.0685724932443762
18,"FCI_ENDO_AVG","SP500",0.0592541873378236
18,"FCI_ENDO_AVG","DXY",0.194508928713052
18,"FCI_ENDO_AVG","US_10Y",0.0102249417736607
18,"FCI_ENDO_AVG","FFER",0.00638538366728291
18,"FCI_ENDO_AVG","Selic_rate",0.00435292698728693
18,"FCI_ENDO_AVG","d_ToT",0.00763757407491556
18,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.488971062042887
18,"FCI_ENDO_AVG","Cred_Real_Total",0.12174685080784
18,"FCI_ENDO_AVG","IMAEP_yoy",0.00810069822757354
18,"FCI_ENDO_AVG","IPC_yoy",0.0302449531233018
19,"FCI_ENDO_AVG","VIX",0.0703970392225117
19,"FCI_ENDO_AVG","SP500",0.0604233058264809
19,"FCI_ENDO_AVG","DXY",0.202326205439809
19,"FCI_ENDO_AVG","US_10Y",0.00984050188438787
19,"FCI_ENDO_AVG","FFER",0.00605802969134904
19,"FCI_ENDO_AVG","Selic_rate",0.00425390473120207
19,"FCI_ENDO_AVG","d_ToT",0.00723545841618649
19,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.472605963178539
19,"FCI_ENDO_AVG","Cred_Real_Total",0.130032133256105
19,"FCI_ENDO_AVG","IMAEP_yoy",0.00779371657501218
19,"FCI_ENDO_AVG","IPC_yoy",0.029033741778417
20,"FCI_ENDO_AVG","VIX",0.0720708848972545
20,"FCI_ENDO_AVG","SP500",0.0615681610004804
20,"FCI_ENDO_AVG","DXY",0.209328905519707
20,"FCI_ENDO_AVG","US_10Y",0.00950630669320922
20,"FCI_ENDO_AVG","FFER",0.00576054889347467
20,"FCI_ENDO_AVG","Selic_rate",0.00427318316188365
20,"FCI_ENDO_AVG","d_ToT",0.00689159176723619
20,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.45729731654081
20,"FCI_ENDO_AVG","Cred_Real_Total",0.138006638067395
20,"FCI_ENDO_AVG","IMAEP_yoy",0.00750433483362922
20,"FCI_ENDO_AVG","IPC_yoy",0.0277921286249208
21,"FCI_ENDO_AVG","VIX",0.0736049682764685
21,"FCI_ENDO_AVG","SP500",0.0627013892433685
21,"FCI_ENDO_AVG","DXY",0.215537973904467
21,"FCI_ENDO_AVG","US_10Y",0.00922008345872071
21,"FCI_ENDO_AVG","FFER",0.00548742329769611
21,"FCI_ENDO_AVG","Selic_rate",0.00441807743140597
21,"FCI_ENDO_AVG","d_ToT",0.00659651784040114
21,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.442980198014014
21,"FCI_ENDO_AVG","Cred_Real_Total",0.14565076129376
21,"FCI_ENDO_AVG","IMAEP_yoy",0.00723464126752182
21,"FCI_ENDO_AVG","IPC_yoy",0.0265679659721762
22,"FCI_ENDO_AVG","VIX",0.0750096816562903
22,"FCI_ENDO_AVG","SP500",0.0638334414480319
22,"FCI_ENDO_AVG","DXY",0.220984294184667
22,"FCI_ENDO_AVG","US_10Y",0.00897952051063209
22,"FCI_ENDO_AVG","FFER",0.00523791832972283
22,"FCI_ENDO_AVG","Selic_rate",0.00469028574327391
22,"FCI_ENDO_AVG","d_ToT",0.00634028025590385
22,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.429590538753375
22,"FCI_ENDO_AVG","Cred_Real_Total",0.152949394438706
22,"FCI_ENDO_AVG","IMAEP_yoy",0.00698558273778853
22,"FCI_ENDO_AVG","IPC_yoy",0.0253990619416088
23,"FCI_ENDO_AVG","VIX",0.076294744469367
23,"FCI_ENDO_AVG","SP500",0.064972779678193
23,"FCI_ENDO_AVG","DXY",0.225706159909222
23,"FCI_ENDO_AVG","US_10Y",0.00878229532440034
23,"FCI_ENDO_AVG","FFER",0.00501550345649584
23,"FCI_ENDO_AVG","Selic_rate",0.00508673384763628
23,"FCI_ENDO_AVG","d_ToT",0.0061135707756489
23,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.417065885143561
23,"FCI_ENDO_AVG","Cred_Real_Total",0.159891307840341
23,"FCI_ENDO_AVG","IMAEP_yoy",0.00675734223519783
23,"FCI_ENDO_AVG","IPC_yoy",0.0243136773199362
24,"FCI_ENDO_AVG","VIX",0.0774691487894136
24,"FCI_ENDO_AVG","SP500",0.0661260892317801
24,"FCI_ENDO_AVG","DXY",0.229747127260343
24,"FCI_ENDO_AVG","US_10Y",0.00862604272633895
24,"FCI_ENDO_AVG","FFER",0.00482695126266032
24,"FCI_ENDO_AVG","Selic_rate",0.00560045387278309
24,"FCI_ENDO_AVG","d_ToT",0.00590846038029675
24,"FCI_ENDO_AVG","FCI_ENDO_AVG",0.405346072145818
24,"FCI_ENDO_AVG","Cred_Real_Total",0.166468676431041
24,"FCI_ENDO_AVG","IMAEP_yoy",0.00654962219059162
24,"FCI_ENDO_AVG","IPC_yoy",0.0233313557089337
1,"Cred_Real_Total","VIX",0.00907012058766128
1,"Cred_Real_Total","SP500",0.000856431978591731
1,"Cred_Real_Total","DXY",0.00113027132020209
1,"Cred_Real_Total","US_10Y",0.0171734163545057
1,"Cred_Real_Total","FFER",0.00142777634984921
1,"Cred_Real_Total","Selic_rate",0.0125199587323142
1,"Cred_Real_Total","d_ToT",0.00949275154702534
1,"Cred_Real_Total","FCI_ENDO_AVG",0.0301004968004558
1,"Cred_Real_Total","Cred_Real_Total",0.918228776329394
1,"Cred_Real_Total","IMAEP_yoy",0
1,"Cred_Real_Total","IPC_yoy",0
2,"Cred_Real_Total","VIX",0.00927918184632535
2,"Cred_Real_Total","SP500",0.00439288571112712
2,"Cred_Real_Total","DXY",0.00401351698086745
2,"Cred_Real_Total","US_10Y",0.0224867203628651
2,"Cred_Real_Total","FFER",0.000802063378493546
2,"Cred_Real_Total","Selic_rate",0.00912514851914566
2,"Cred_Real_Total","d_ToT",0.00697064292355647
2,"Cred_Real_Total","FCI_ENDO_AVG",0.0395267981188548
2,"Cred_Real_Total","Cred_Real_Total",0.876955974598767
2,"Cred_Real_Total","IMAEP_yoy",0.0135743800596579
2,"Cred_Real_Total","IPC_yoy",0.01287268750034
3,"Cred_Real_Total","VIX",0.0101717255327698
3,"Cred_Real_Total","SP500",0.00325748046451458
3,"Cred_Real_Total","DXY",0.00427001681783186
3,"Cred_Real_Total","US_10Y",0.0239322908991376
3,"Cred_Real_Total","FFER",0.000558601653358589
3,"Cred_Real_Total","Selic_rate",0.0114041126817044
3,"Cred_Real_Total","d_ToT",0.00560350749252082
3,"Cred_Real_Total","FCI_ENDO_AVG",0.0427927401416777
3,"Cred_Real_Total","Cred_Real_Total",0.849471181967796
3,"Cred_Real_Total","IMAEP_yoy",0.0236093150634529
3,"Cred_Real_Total","IPC_yoy",0.024929027285235
4,"Cred_Real_Total","VIX",0.011606845726638
4,"Cred_Real_Total","SP500",0.0028710490323961
4,"Cred_Real_Total","DXY",0.00352431563956813
4,"Cred_Real_Total","US_10Y",0.0246862198556212
4,"Cred_Real_Total","FFER",0.00049978715418298
4,"Cred_Real_Total","Selic_rate",0.0172274933004298
4,"Cred_Real_Total","d_ToT",0.00556759143581945
4,"Cred_Real_Total","FCI_ENDO_AVG",0.0451618724982859
4,"Cred_Real_Total","Cred_Real_Total",0.822894637312758
4,"Cred_Real_Total","IMAEP_yoy",0.0293918755904837
4,"Cred_Real_Total","IPC_yoy",0.0365683124538166
5,"Cred_Real_Total","VIX",0.0129057322062746
5,"Cred_Real_Total","SP500",0.00253405923935765
5,"Cred_Real_Total","DXY",0.00297370627403467
5,"Cred_Real_Total","US_10Y",0.0251453797298761
5,"Cred_Real_Total","FFER",0.000674777441478428
5,"Cred_Real_Total","Selic_rate",0.0253496202315988
5,"Cred_Real_Total","d_ToT",0.00558753430554426
5,"Cred_Real_Total","FCI_ENDO_AVG",0.0470163501813039
5,"Cred_Real_Total","Cred_Real_Total",0.79603552575498
5,"Cred_Real_Total","IMAEP_yoy",0.0333428031027626
5,"Cred_Real_Total","IPC_yoy",0.0484345115327888
6,"Cred_Real_Total","VIX",0.0139204581093836
6,"Cred_Real_Total","SP500",0.00230492239020851
6,"Cred_Real_Total","DXY",0.00317761905891622
6,"Cred_Real_Total","US_10Y",0.0253149652814399
6,"Cred_Real_Total","FFER",0.0011909485252935
6,"Cred_Real_Total","Selic_rate",0.034960342732091
6,"Cred_Real_Total","d_ToT",0.00567882262043281
6,"Cred_Real_Total","FCI_ENDO_AVG",0.0485977464871904
6,"Cred_Real_Total","Cred_Real_Total",0.768635390839317
6,"Cred_Real_Total","IMAEP_yoy",0.0357694907011063
6,"Cred_Real_Total","IPC_yoy",0.0604492932546206
7,"Cred_Real_Total","VIX",0.0146506629915555
7,"Cred_Real_Total","SP500",0.00211518769551668
7,"Cred_Real_Total","DXY",0.00442169750888478
7,"Cred_Real_Total","US_10Y",0.0251839388851331
7,"Cred_Real_Total","FFER",0.00216173768880875
7,"Cred_Real_Total","Selic_rate",0.0452574926167292
7,"Cred_Real_Total","d_ToT",0.00571098855469712
7,"Cred_Real_Total","FCI_ENDO_AVG",0.0499646913917691
7,"Cred_Real_Total","Cred_Real_Total",0.74089101650983
7,"Cred_Real_Total","IMAEP_yoy",0.03717835539366
7,"Cred_Real_Total","IPC_yoy",0.0724642307634155
8,"Cred_Real_Total","VIX",0.0151418284513404
8,"Cred_Real_Total","SP500",0.00195675132027448
8,"Cred_Real_Total","DXY",0.00685531111503036
8,"Cred_Real_Total","US_10Y",0.0247796415305248
8,"Cred_Real_Total","FFER",0.00367476469705619
8,"Cred_Real_Total","Selic_rate",0.0556300677568027
8,"Cred_Real_Total","d_ToT",0.005661355203804
8,"Cred_Real_Total","FCI_ENDO_AVG",0.0511445614833106
8,"Cred_Real_Total","Cred_Real_Total",0.713095642150187
8,"Cred_Real_Total","IMAEP_yoy",0.0378369858417888
8,"Cred_Real_Total","IPC_yoy",0.0842230904498804
9,"Cred_Real_Total","VIX",0.0154345550433272
9,"Cred_Real_Total","SP500",0.00181930855978752
9,"Cred_Real_Total","DXY",0.0105409519528272
9,"Cred_Real_Total","US_10Y",0.0241553216358582
9,"Cred_Real_Total","FFER",0.00578302308235956
9,"Cred_Real_Total","Selic_rate",0.0656114474341442
9,"Cred_Real_Total","d_ToT",0.00551677196838984
9,"Cred_Real_Total","FCI_ENDO_AVG",0.0521576885415927
9,"Cred_Real_Total","Cred_Real_Total",0.68555471893034
9,"Cred_Real_Total","IMAEP_yoy",0.0379589283237226
9,"Cred_Real_Total","IPC_yoy",0.0954672845276506
10,"Cred_Real_Total","VIX",0.0155619992873483
10,"Cred_Real_Total","SP500",0.00169867358033269
10,"Cred_Real_Total","DXY",0.0154712966878837
10,"Cred_Real_Total","US_10Y",0.0233755016328931
10,"Cred_Real_Total","FFER",0.00850020140851601
10,"Cred_Real_Total","Selic_rate",0.0748775084310557
10,"Cred_Real_Total","d_ToT",0.00529123580878756
10,"Cred_Real_Total","FCI_ENDO_AVG",0.0530265020281987
10,"Cred_Real_Total","Cred_Real_Total",0.658543439430946
10,"Cred_Real_Total","IMAEP_yoy",0.0376925796117652
10,"Cred_Real_Total","IPC_yoy",0.105961062092272
11,"Cred_Real_Total","VIX",0.0155511381960889
11,"Cred_Real_Total","SP500",0.00159171545942493
11,"Cred_Real_Total","DXY",0.0215860664097604
11,"Cred_Real_Total","US_10Y",0.0225028863636763
11,"Cred_Real_Total","FFER",0.0118022754320628
11,"Cred_Real_Total","Selic_rate",0.0832192431045517
11,"Cred_Real_Total","d_ToT",0.00501221676676093
11,"Cred_Real_Total","FCI_ENDO_AVG",0.0537746449750951
11,"Cred_Real_Total","Cred_Real_Total",0.632292103203873
11,"Cred_Real_Total","IMAEP_yoy",0.0371505052917728
11,"Cred_Real_Total","IPC_yoy",0.115517204796933
12,"Cred_Real_Total","VIX",0.015425353541157
12,"Cred_Real_Total","SP500",0.00149643234236146
12,"Cred_Real_Total","DXY",0.0287856268925714
12,"Cred_Real_Total","US_10Y",0.0215909889305747
12,"Cred_Real_Total","FFER",0.015631862419267
12,"Cred_Real_Total","Selic_rate",0.0905214582796849
12,"Cred_Real_Total","d_ToT",0.00471512031147343
12,"Cred_Real_Total","FCI_ENDO_AVG",0.0544259358270013
12,"Cred_Real_Total","Cred_Real_Total",0.60698477700633
12,"Cred_Real_Total","IMAEP_yoy",0.0364180805053896
12,"Cred_Real_Total","IPC_yoy",0.12400436394419
13,"Cred_Real_Total","VIX",0.0152058449378959
13,"Cred_Real_Total","SP500",0.00141140210835356
13,"Cred_Real_Total","DXY",0.0369441243893277
13,"Cred_Real_Total","US_10Y",0.0206811552466043
13,"Cred_Real_Total","FFER",0.0199048903150916
13,"Cred_Real_Total","Selic_rate",0.0967410774076508
13,"Cred_Real_Total","d_ToT",0.00443645428294284
13,"Cred_Real_Total","FCI_ENDO_AVG",0.0550032077069513
13,"Cred_Real_Total","Cred_Real_Total",0.582762770103214
