"fecha","VIX","SP500","DXY","US_10Y","FFER","Selic_rate","d_ToT","FCI_ENDO_AVG","Cred_Real_Total","IMAEP_yoy","IPC_yoy","FCI_actual"
2000-06-01,0.175036617986602,0.0412084284861561,0.25527080275756,-0.0643615195339938,0.146522337995656,-0.00987889135855362,-0.0421991696443612,0.400290618443522,0.161726887698993,0.0177275311137665,0.0220195732840138,0.626507323034169
2000-07-01,0.167740357745936,0.0518141959586979,0.330923490197866,-0.0403671537758894,0.143945923464564,0.00813340549771119,-0.0388115057475708,0.403902977127913,0.163360842309658,0.0240616375798125,0.0293201216817267,0.699686192058867
2000-08-01,0.153709395171188,0.0640118857528953,0.406739487085534,-0.0163530197027873,0.126610725684677,0.0184040019204625,-0.0559184300783362,0.405501995970046,0.13756596703456,0.0331686049413842,0.00992287149146848,0.678835973883579
2000-09-01,0.144584629451405,0.0633100149112023,0.419526467230056,0.0166734279146791,0.109740369919636,0.0238884021481113,-0.0397457172943422,0.555677134458929,0.12650293144654,0.0523768825100776,-0.00376972469805557,0.811412509305114
2000-10-01,0.151903416446326,0.0724833951426217,0.519808667771899,0.0282428593230213,0.097828216278359,0.0379604329737517,-0.0145351336363994,0.317761758178753,0.102156138500168,0.0706590310144216,-0.00384154899820135,0.677566888577476
2000-11-01,0.165249843892402,0.0654785108137533,0.522575297213297,0.0303963723941451,0.0894315463731782,0.0537694941146747,0.00540655995989726,0.278203953995174,0.0635283942300961,0.0803093261082179,-0.0045264886679755,0.608622137922789
2000-12-01,0.174489340194261,0.0899578814339963,0.512420658852013,0.0308269918272292,0.0789486602222029,0.0723322610316587,-0.0128634304613887,0.176738126815214,0.0250535564251495,0.0771526121202201,-0.00727899362077336,0.445171203812388
2001-01-01,0.174976943872187,0.0961687445560679,0.587735467619445,0.0492731017091059,0.0508032396334339,0.0811382556521489,0.00932600162779059,0.203630177352123,-0.00757831053711967,0.0814575287629783,-0.0154454772811305,0.514106419792669
2001-02-01,0.17456430199519,0.105686334791798,0.633165881796501,0.0525819961224544,0.00737259578366218,0.0944528052541068,0.0154696437138472,0.274984789136835,-0.0383451991304169,0.0648725155818405,-0.0220850462272387,0.546846058467547
2001-03-01,0.189468422688979,0.144747690511438,0.728517227952913,0.063955640262902,-0.0206670329403671,0.0958407846055845,0.0691685479862433,0.242715851436952,-0.0649777926565874,0.0469950209694515,-0.0244130491171429,0.642862536693234
2001-04-01,0.205245105589686,0.147845697775926,0.710025702263096,0.0816187030899872,-0.0508795166587935,0.109029032711306,0.101512899468167,0.270106271864373,-0.0987641388712438,0.0359389021460557,-0.0243628297985027,0.651668440514268
2001-05-01,0.207046617529318,0.135546345433856,0.821758647662045,0.0447851565536633,-0.101617193707921,0.123564309975364,0.10879644968468,0.262276795718885,-0.117808171639901,0.0275049186777814,-0.0184333825342408,0.655625996544443
